step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
201,TRANSFER,236790.87,C1165975116,0.0,0.0,C199656095,292287.09,529077.97,0,0
201,TRANSFER,397425.1,C1691784255,0.0,0.0,C2096941480,1990499.26,2387924.36,0,0
201,TRANSFER,152251.06,C1891696217,0.0,0.0,C935734036,605234.68,757485.75,0,0
201,TRANSFER,201462.79,C607900010,0.0,0.0,C1036447085,471490.39,672953.18,0,0
201,TRANSFER,90213.54,C453605023,0.0,0.0,C2038994826,4017458.88,4107672.41,0,0
201,TRANSFER,1059905.26,C1261334189,0.0,0.0,C1690047962,3028367.18,4088272.44,0,0
201,TRANSFER,28341.94,C1022059431,0.0,0.0,C1473983374,50347.3,78689.25,0,0
201,TRANSFER,1175117.87,C1176585681,0.0,0.0,C1715832861,3435147.88,4610265.75,0,0
201,TRANSFER,17793.0,C382496260,0.0,0.0,C455478128,663990.35,681783.35,0,0
201,TRANSFER,60379.08,C783229302,0.0,0.0,C1758714412,620661.14,681040.21,0,0
201,TRANSFER,2266410.82,C1237227871,0.0,0.0,C1267159812,1.811341252E7,2.037982334E7,0,0
201,TRANSFER,279913.87,C92099188,0.0,0.0,C419928563,3920687.8,4200601.67,0,0
201,CASH_OUT,932.28,C1882501265,20532.0,19599.72,C1972670077,126461.31,127393.59,0,0
201,PAYMENT,4026.87,C659000176,1972.0,0.0,M445549222,0.0,0.0,0,0
201,CASH_OUT,80796.71,C1963955569,50985.0,0.0,C789514607,2898750.19,2979546.9,0,0
201,PAYMENT,3713.35,C543822713,0.0,0.0,M1005391887,0.0,0.0,0,0
201,CASH_OUT,295724.95,C1431860846,11586.0,0.0,C1974004135,0.0,295724.95,0,0
201,CASH_OUT,321296.8,C1559610793,42.0,0.0,C1668715993,59227.1,380523.91,0,0
201,PAYMENT,7276.0,C754246805,0.0,0.0,M2144007276,0.0,0.0,0,0
201,PAYMENT,11370.66,C1773602557,0.0,0.0,M463298287,0.0,0.0,0,0
201,PAYMENT,4953.03,C273076549,203475.0,198521.97,M948387509,0.0,0.0,0,0
201,PAYMENT,13560.1,C1775654838,60271.0,46710.9,M416089669,0.0,0.0,0,0
