step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
305,CASH_OUT,75510.88,C652110197,322550.79,247039.91,C1965705073,898943.6,974454.48,0,0
305,CASH_OUT,76648.13,C726346494,247039.91,170391.78,C168398019,907017.32,983665.45,0,0
305,PAYMENT,28621.17,C1988266490,262224.0,233602.83,M1054196008,0.0,0.0,0,0
305,TRANSFER,5364032.59,C1796575814,49542.0,0.0,C2024817652,441958.01,5805990.6,0,0
305,PAYMENT,6782.34,C427514112,0.0,0.0,M2069155468,0.0,0.0,0,0
305,TRANSFER,1429168.46,C1796770895,350.0,0.0,C26463759,34262.84,1463431.3,0,0
305,PAYMENT,33013.62,C744006856,1355.0,0.0,M1864915738,0.0,0.0,0,0
305,CASH_OUT,41812.89,C844486877,0.0,0.0,C530712550,60484.13,102297.02,0,0
305,CASH_OUT,415458.54,C494948396,6016.0,0.0,C94845604,2265849.64,2681308.18,0,0
305,CASH_OUT,240136.93,C1956108720,57.0,0.0,C1635383567,0.0,240136.93,0,0
305,CASH_OUT,171373.97,C1498070195,0.0,0.0,C65340792,1500340.18,1671714.15,0,0
305,CASH_OUT,41518.28,C1162151031,22145.0,0.0,C2057261424,723731.04,765249.32,0,0
305,PAYMENT,19469.29,C1524317635,0.0,0.0,M281748849,0.0,0.0,0,0
305,CASH_OUT,236451.94,C485014783,21575.0,0.0,C1649393058,715075.55,951527.49,0,0
305,CASH_OUT,175648.76,C1910728105,27985.0,0.0,C770866861,0.0,175648.76,0,0
305,TRANSFER,1061474.31,C1926593395,0.0,0.0,C135313515,2022992.77,3084467.08,0,0
305,CASH_IN,298615.67,C1006385397,5352.0,303967.67,C1450576871,1081646.48,783030.81,0,0
305,CASH_OUT,177310.32,C1655333937,243.0,0.0,C2069885388,383306.22,560616.54,0,0
305,CASH_OUT,67854.44,C135175136,12512.0,0.0,C985729131,0.0,67854.44,0,0
305,CASH_OUT,117863.5,C1373202289,99139.0,0.0,C729070586,262371.39,380234.88,0,0
305,CASH_IN,119844.92,C196658735,91477.0,211321.92,C1891450714,0.0,0.0,0,0
305,TRANSFER,6165402.2,C981639301,139058.0,0.0,C1617501731,0.0,6165402.2,0,0
305,CASH_OUT,8441.68,C1185938862,182562.0,174120.32,C364630031,0.0,8441.68,0,0
305,CASH_IN,112124.28,C1557657829,21531.0,133655.28,C572227232,394769.55,282645.28,0,0
305,PAYMENT,18462.36,C294900974,133655.28,115192.91,M1052432593,0.0,0.0,0,0
305,PAYMENT,28343.78,C130088997,566.0,0.0,M1689440488,0.0,0.0,0,0
305,TRANSFER,208426.97,C1795775540,0.0,0.0,C1173340271,1885270.47,2093697.44,0,0
305,TRANSFER,1245428.08,C52264404,0.0,0.0,C1812115139,8415727.52,9661155.6,0,0
305,PAYMENT,44799.94,C206738874,14147.0,0.0,M2115313992,0.0,0.0,0,0
305,CASH_OUT,62519.32,C1608264258,118906.0,56386.68,C355759727,2.518954086E7,2.525206018E7,0,0
305,CASH_OUT,440744.87,C935796656,403566.0,0.0,C1199472180,378562.99,819307.86,0,0
305,CASH_OUT,159866.16,C790668215,11789.0,0.0,C1769745478,0.0,159866.16,0,0
305,CASH_OUT,216909.86,C2020137082,646521.0,429611.14,C149824128,238174.56,455084.42,0,0
305,TRANSFER,1446721.89,C1188586255,429611.14,0.0,C868958840,3350138.91,4796860.79,0,0
305,CASH_IN,223544.46,C1240321787,19141.0,242685.46,C750271000,949916.23,726371.77,0,0
305,CASH_OUT,95259.79,C1677386090,10349.0,0.0,C565292568,0.0,95259.79,0,0
305,CASH_OUT,147792.42,C1567575655,104492.0,0.0,C1766955583,0.0,147792.42,0,0
305,TRANSFER,1494477.09,C1479188190,0.0,0.0,C1285474483,3119339.71,4613816.79,0,0
305,TRANSFER,1220681.28,C2140604726,0.0,0.0,C1976155952,1463096.06,2683777.33,0,0
305,DEBIT,7933.64,C1272075807,347213.0,339279.36,C1967695319,153469.43,161403.07,0,0
305,CASH_OUT,64959.22,C1827222900,339279.36,274320.13,C1892388814,1.171187006E7,1.177682929E7,0,0
305,CASH_OUT,115927.21,C1622772313,274320.13,158392.93,C711086530,191352.06,307279.26,0,0
305,CASH_IN,95277.75,C656470465,30527.0,125804.75,C1349915374,270203.62,174925.87,0,0
305,CASH_OUT,141030.66,C2124097940,68371.0,0.0,C1936568168,0.0,141030.66,0,0
305,CASH_OUT,42812.81,C1543303590,52824.0,10011.19,C1967236578,217805.94,260618.75,0,0
305,PAYMENT,18939.92,C2000376770,10011.19,0.0,M1463093789,0.0,0.0,0,0
305,PAYMENT,34402.64,C1883590374,661604.0,627201.36,M1284042889,0.0,0.0,0,0
305,CASH_OUT,231543.2,C1635782553,10557.0,0.0,C721022141,2145346.61,2376889.81,0,0
305,CASH_OUT,192826.22,C513442902,416188.0,223361.78,C779798347,3279980.47,3472806.69,0,0
305,CASH_OUT,166592.24,C1156762397,8120.0,0.0,C361688683,583041.3,749633.53,0,0
305,TRANSFER,1.0E7,C1333098418,44270.0,0.0,C169467213,384380.62,1.040240472E7,0,0
305,TRANSFER,18024.1,C786978050,0.0,0.0,C169467213,1.038438062E7,1.040240472E7,0,0
305,CASH_IN,409210.93,C1687866557,16172.0,425382.93,C143782764,21873.22,0.0,0,0
305,PAYMENT,3448.9,C920799504,425382.93,421934.02,M1380872345,0.0,0.0,0,0
305,PAYMENT,16026.26,C1055027095,421934.02,405907.76,M212841426,0.0,0.0,0,0
305,PAYMENT,7445.84,C681689502,405907.76,398461.92,M164279979,0.0,0.0,0,0
305,PAYMENT,47688.26,C611970770,398461.92,350773.67,M1438247084,0.0,0.0,0,0
305,PAYMENT,25419.26,C1932689076,350773.67,325354.41,M798089623,0.0,0.0,0,0
305,PAYMENT,10912.19,C1156941257,325354.41,314442.22,M1586751859,0.0,0.0,0,0
305,PAYMENT,4590.31,C1052048331,314442.22,309851.91,M503916755,0.0,0.0,0,0
305,PAYMENT,8322.93,C1991912726,309851.91,301528.98,M933468867,0.0,0.0,0,0
305,PAYMENT,25655.14,C785405279,301528.98,275873.84,M2034806758,0.0,0.0,0,0
305,PAYMENT,56384.61,C1589509956,275873.84,219489.23,M1977816018,0.0,0.0,0,0
305,PAYMENT,6654.05,C1496701596,219489.23,212835.18,M1706981827,0.0,0.0,0,0
305,TRANSFER,1.0E7,C1422458351,10841.0,0.0,C769810130,0.0,2.412541579E7,0,0
305,TRANSFER,1.0E7,C962074919,0.0,0.0,C769810130,1.0E7,2.412541579E7,0,0
305,TRANSFER,4125415.79,C1313785258,0.0,0.0,C769810130,2.0E7,2.412541579E7,0,0
305,PAYMENT,10745.18,C1479069121,0.0,0.0,M1268544686,0.0,0.0,0,0
305,CASH_IN,123183.85,C854904283,1360.0,124543.85,C414309109,72535.85,0.0,0,0
305,PAYMENT,8431.13,C170864058,76.0,0.0,M351776763,0.0,0.0,0,0
305,TRANSFER,647785.83,C1013350607,99288.0,0.0,C1599628912,3385199.88,4032985.71,0,0
305,PAYMENT,10452.9,C686295181,0.0,0.0,M1540993751,0.0,0.0,0,0
305,PAYMENT,11606.66,C1920484896,702.0,0.0,M2047922264,0.0,0.0,0,0
305,CASH_OUT,36387.2,C315888631,512.0,0.0,C30318762,457291.52,493678.72,0,0
305,PAYMENT,30960.02,C67982448,659289.0,628328.98,M888425367,0.0,0.0,0,0
305,CASH_IN,334787.44,C1218105153,628328.98,963116.42,C21570923,373093.29,38305.85,0,0
305,CASH_IN,26940.7,C2053322254,963116.42,990057.11,C1566227143,253581.45,226640.75,0,0
305,CASH_IN,9330.04,C337855462,990057.11,999387.15,C1205240910,18876.27,9546.23,0,0
305,CASH_IN,72848.5,C35457542,999387.15,1072235.65,C1942459307,102371.39,29522.9,0,0
305,CASH_IN,92903.1,C484650435,1072235.65,1165138.75,C182335404,95370.51,2467.41,0,0
305,CASH_IN,78329.06,C2136193815,1165138.75,1243467.81,C134641974,183653.16,105324.1,0,0
305,CASH_IN,159456.05,C1910635368,1243467.81,1402923.87,C300744987,2402325.2,2242869.14,0,0
305,CASH_IN,267171.1,C457609832,1402923.87,1670094.97,C1669553112,295632.79,28461.68,0,0
305,CASH_IN,278736.21,C516827638,1670094.97,1948831.18,C782002520,364954.77,86218.56,0,0
305,CASH_IN,161213.74,C2091360827,1948831.18,2110044.92,C1582030497,920848.04,759634.3,0,0
