step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
204,TRANSFER,282432.99,C4325607,56469.0,0.0,C80881455,650156.1,932589.09,0,0
204,CASH_OUT,140529.97,C1345903089,0.0,0.0,C1034703696,692313.9,832843.87,0,0
204,CASH_IN,111951.7,C507625267,23870.0,135821.7,C949976817,178141.25,66189.55,0,0
204,TRANSFER,51875.26,C1797028298,107803.0,55927.74,C450582557,0.0,51875.26,0,0
204,CASH_IN,202941.05,C2068384118,4572.0,207513.05,C1223377894,484322.21,281381.16,0,0
204,CASH_OUT,116308.72,C1839767743,207513.05,91204.32,C211121035,194107.71,310416.44,0,0
204,CASH_OUT,74445.24,C2122527262,3191.0,0.0,C464636165,1568822.59,1643267.82,0,0
204,CASH_IN,131537.56,C1993987629,5079.0,136616.56,C1656943553,190634.01,59096.46,0,0
204,CASH_OUT,121371.27,C1172857657,52190.0,0.0,C1680897309,126395.04,5190.21,0,0
204,PAYMENT,11128.09,C1835900515,0.0,0.0,M177816082,0.0,0.0,0,0
204,CASH_OUT,14799.8,C843679186,90749.0,75949.2,C397521707,2202596.8,2217396.6,0,0
204,CASH_OUT,171584.42,C884922633,21488.0,0.0,C479962124,494706.56,666290.98,0,0
204,CASH_IN,95222.84,C891406203,88402.0,183624.84,C472946015,2112315.93,2017093.09,0,0
204,CASH_OUT,32554.57,C1978178079,146385.0,113830.43,C1658285720,0.0,257028.87,0,0
204,PAYMENT,8231.17,C200402533,22977.0,14745.83,M1229258883,0.0,0.0,0,0
204,CASH_OUT,140108.58,C1919163599,14745.83,0.0,C1996463016,3515028.3,3655136.88,0,0
204,CASH_OUT,124638.46,C1131239678,0.0,0.0,C904160865,2857047.16,2981685.62,0,0
204,CASH_OUT,87438.28,C1194019896,0.0,0.0,C511281433,999753.28,1087191.56,0,0
204,CASH_OUT,18621.88,C646651206,0.0,0.0,C549099545,2780111.49,2798733.37,0,0
204,CASH_OUT,21370.48,C1960570684,0.0,0.0,C92065841,1.18113836E7,1.183275407E7,0,0
204,CASH_OUT,179157.5,C1574495217,0.0,0.0,C1419195176,506836.33,685993.84,0,0
