step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
252,CASH_OUT,96509.39,C1865620108,0.0,0.0,C1755326136,7222336.86,7318846.25,0,0
252,CASH_OUT,151609.48,C1161252418,0.0,0.0,C1255989746,4099567.9,4251177.38,0,0
252,CASH_OUT,260755.25,C142980523,0.0,0.0,C1580855586,2848164.42,3108919.66,0,0
252,CASH_OUT,169955.81,C689336560,0.0,0.0,C714841497,1914122.53,2084078.34,0,0
252,CASH_OUT,179762.23,C1577510948,0.0,0.0,C241591244,712939.7,892701.93,0,0
252,CASH_OUT,147081.69,C566028536,0.0,0.0,C1922009043,1082112.43,1053739.13,0,0
252,CASH_OUT,72455.86,C70330761,0.0,0.0,C1282998423,2.059417855E7,2.066663441E7,0,0
252,CASH_OUT,288834.87,C507140111,0.0,0.0,C413001338,289482.58,578317.45,0,0
252,CASH_OUT,227285.21,C2006242340,0.0,0.0,C1512688061,1330466.13,1557751.33,0,0
252,CASH_OUT,218359.43,C833165574,0.0,0.0,C1989444226,565767.84,784127.27,0,0
252,CASH_OUT,212203.0,C1020855259,0.0,0.0,C1702694290,1960754.93,2408870.94,0,0
252,CASH_OUT,243104.27,C1894768239,0.0,0.0,C1455325078,929618.57,1172722.84,0,0
252,CASH_OUT,92207.41,C562758050,0.0,0.0,C1818671891,1935508.92,2027716.33,0,0
252,CASH_OUT,464.35,C1486052796,0.0,0.0,C118034859,130293.97,130758.32,0,0
252,CASH_OUT,54509.07,C748706478,0.0,0.0,C245641334,183565.35,238074.41,0,0
252,CASH_OUT,116145.46,C573761011,0.0,0.0,C670241537,227525.6,343671.06,0,0
252,CASH_OUT,38700.81,C1531799046,0.0,0.0,C573614812,56730.53,95431.34,0,0
252,CASH_OUT,518925.48,C426880622,0.0,0.0,C1366561583,2263298.4,2782223.88,0,0
252,CASH_OUT,55978.25,C925561540,0.0,0.0,C1890728806,1076563.59,1132541.84,0,0
252,CASH_OUT,157618.69,C33723567,0.0,0.0,C559429564,543086.24,979940.64,0,0
252,CASH_OUT,467463.33,C844087231,0.0,0.0,C1723848379,1790165.77,2257629.09,0,0
252,CASH_OUT,353048.97,C651781446,0.0,0.0,C483648335,846504.15,1199553.12,0,0
252,CASH_OUT,361556.75,C1174740875,0.0,0.0,C1789346593,643334.69,1004891.44,0,0
252,CASH_OUT,165350.46,C1353993224,0.0,0.0,C268956957,1.457314199E7,1.451237483E7,0,0
252,CASH_OUT,289669.86,C524919782,0.0,0.0,C222551706,3295819.24,3585489.11,0,0
252,CASH_OUT,91810.22,C1926698524,0.0,0.0,C1662655082,385657.0,477467.22,0,0
252,CASH_OUT,273552.01,C482391690,0.0,0.0,C1438780049,1634506.53,2094676.35,0,0
252,CASH_OUT,507926.96,C1852206358,0.0,0.0,C1722772127,3839462.87,4347389.83,0,0
252,CASH_OUT,117216.97,C1021486511,0.0,0.0,C1146684854,1022630.93,1139847.9,0,0
252,CASH_OUT,200539.52,C1993286617,0.0,0.0,C296641351,222344.33,422883.86,0,0
252,CASH_OUT,271087.99,C1872932716,0.0,0.0,C588566226,409669.48,680757.47,0,0
252,CASH_OUT,190468.18,C854679891,0.0,0.0,C1737204354,538332.84,728801.02,0,0
252,CASH_OUT,141333.52,C462906751,0.0,0.0,C728868709,651237.05,792570.57,0,0
252,CASH_OUT,97446.45,C348740671,0.0,0.0,C94265583,1633292.77,1730739.22,0,0
252,CASH_OUT,14531.74,C1860851717,0.0,0.0,C993986278,29612.36,44144.1,0,0
252,CASH_OUT,21562.94,C1462261618,0.0,0.0,C454823166,275467.34,297030.29,0,0
252,CASH_OUT,239742.79,C1999928437,0.0,0.0,C1614748336,1661104.56,1900847.35,0,0
252,CASH_OUT,86025.3,C700640776,0.0,0.0,C840401633,561822.15,647847.44,0,0
252,CASH_OUT,299874.08,C366260549,0.0,0.0,C1953352656,424450.51,724324.59,0,0
252,CASH_OUT,122068.52,C5433162,0.0,0.0,C2111937601,378189.98,500258.51,0,0
252,CASH_OUT,109599.5,C1423041761,0.0,0.0,C416974260,5841595.78,5951195.28,0,0
252,CASH_OUT,156280.54,C1784541917,0.0,0.0,C1469588667,3367621.75,3958888.89,0,0
252,CASH_OUT,139652.77,C1521694794,0.0,0.0,C481616830,314489.1,454141.87,0,0
252,CASH_OUT,57791.5,C1296891105,0.0,0.0,C231345924,186823.63,244615.13,0,0
252,CASH_OUT,359314.84,C375516997,0.0,0.0,C1790706349,2765637.76,3124952.6,0,0
252,CASH_OUT,168231.92,C321858638,0.0,0.0,C869508279,255961.68,424193.6,0,0
252,CASH_OUT,228792.83,C1344091913,0.0,0.0,C566999941,921470.36,1150263.19,0,0
252,CASH_OUT,276068.73,C2057069087,0.0,0.0,C1609569749,705260.51,804897.61,0,0
252,CASH_OUT,141630.77,C1662955982,0.0,0.0,C1470982593,3198203.08,3339833.85,0,0
252,CASH_OUT,312568.95,C154778815,0.0,0.0,C1878035340,449643.74,762212.68,0,0
252,CASH_OUT,87389.5,C807761902,0.0,0.0,C449525571,653047.47,740436.97,0,0
252,CASH_OUT,207137.2,C691038063,0.0,0.0,C743973011,312776.89,519914.09,0,0
