step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
13,CASH_OUT,170910.69,C397273470,50508.0,0.0,C2032266039,638862.0,809772.69,0,0
13,CASH_OUT,411781.3,C1651841579,14847.0,0.0,C2052619908,153460.45,565241.76,0,0
13,TRANSFER,311671.87,C1987041070,320374.0,8702.13,C842729010,1.138725604E7,1.169892792E7,0,0
13,CASH_OUT,406452.75,C1407065300,134694.0,0.0,C1393541714,2456275.0,2862727.75,0,0
13,CASH_OUT,283680.73,C725678536,738.0,0.0,C1857797782,0.0,283680.73,0,0
13,PAYMENT,24393.04,C1638795977,31498.0,7104.96,M1768974197,0.0,0.0,0,0
13,CASH_IN,19697.89,C1248591411,54464.07,74161.95,C1883066492,0.0,0.0,0,0
13,CASH_OUT,128283.24,C1716113423,74161.95,0.0,C1918034924,6117751.91,6246035.15,0,0
13,CASH_IN,86601.44,C1998612045,5539.0,92140.44,C977339684,332787.82,246186.38,0,0
13,CASH_OUT,94029.74,C486669331,8750.0,0.0,C547590845,772973.77,1332157.97,0,0
13,CASH_IN,170421.62,C135140326,31451.0,201872.62,C1469466000,319257.14,148835.52,0,0
13,PAYMENT,15738.67,C552563520,201872.62,186133.95,M1409903390,0.0,0.0,0,0
13,PAYMENT,24638.06,C1182463208,17056.0,0.0,M1049841378,0.0,0.0,0,0
13,CASH_IN,233268.06,C1706905347,41442.0,274710.06,C1075190617,1099996.68,866728.62,0,0
13,PAYMENT,2499.27,C2054392113,25027.0,22527.73,M1799356195,0.0,0.0,0,0
13,PAYMENT,14356.14,C1333741816,22527.73,8171.59,M1077265219,0.0,0.0,0,0
13,PAYMENT,9159.18,C644477045,30162.0,21002.82,M842782076,0.0,0.0,0,0
13,PAYMENT,4305.28,C121008971,40633.0,36327.72,M1777833781,0.0,0.0,0,0
13,PAYMENT,8894.97,C7612454,20045.0,11150.03,M1820888417,0.0,0.0,0,0
13,PAYMENT,12430.59,C1477445520,10665.0,0.0,M227245464,0.0,0.0,0,0
13,CASH_OUT,340586.79,C740245783,43410.25,0.0,C34496538,145970.38,3007170.88,0,0
13,PAYMENT,7606.91,C81011312,0.0,0.0,M1545636349,0.0,0.0,0,0
13,CASH_OUT,415532.05,C177293404,92755.0,0.0,C1941830056,650905.5,1066437.54,0,0
13,PAYMENT,21859.77,C1548789728,20861.0,0.0,M2033375672,0.0,0.0,0,0
13,PAYMENT,20516.97,C562419714,418741.83,398224.85,M567719878,0.0,0.0,0,0
13,PAYMENT,17268.78,C2027977659,398224.85,380956.08,M401641990,0.0,0.0,0,0
13,PAYMENT,15098.68,C406457650,40406.0,25307.32,M214360436,0.0,0.0,0,0
13,CASH_IN,231400.9,C2004905716,26.0,231426.9,C1825051499,1330636.5,838566.67,0,0
13,CASH_IN,219.98,C1693692576,50756.0,50975.98,C2116151713,201878.34,201658.36,0,0
13,CASH_IN,55162.58,C745037969,20581.0,75743.58,C1877061834,5531.0,0.0,0,0
13,CASH_OUT,257458.47,C387901737,75743.58,0.0,C1128407310,405124.93,662583.4,0,0
13,CASH_OUT,70636.52,C1662894832,0.0,0.0,C240259175,259924.15,310165.69,0,0
13,CASH_OUT,497679.52,C436345473,0.0,0.0,C185353840,3650313.29,4366665.39,0,0
13,CASH_OUT,254735.27,C1963040184,31299.0,0.0,C534372976,163756.97,398760.72,0,0
13,CASH_OUT,211275.59,C355886480,5029.0,0.0,C430457365,800764.21,1070646.75,0,0
13,CASH_OUT,256603.8,C414265220,39779.0,0.0,C229354194,304839.03,561442.83,0,0
13,CASH_IN,48359.15,C309196801,21802.0,70161.15,C311957926,56505.83,8146.68,0,0
13,PAYMENT,77046.35,C1811438505,87464.0,10417.65,M1296349603,0.0,0.0,0,0
13,PAYMENT,8014.81,C1553494656,41758.0,33743.19,M566764770,0.0,0.0,0,0
13,PAYMENT,10177.48,C147064417,38377.0,28199.52,M1613053819,0.0,0.0,0,0
13,CASH_OUT,272441.14,C2142657933,6245.0,0.0,C2107847744,2197965.64,2470406.78,0,0
13,CASH_OUT,215642.41,C532253101,1601258.3,1385615.89,C167613925,0.0,215642.41,0,0
13,PAYMENT,10771.9,C937845557,1385615.89,1374843.99,M2129747029,0.0,0.0,0,0
13,TRANSFER,553363.26,C862334003,3540.0,0.0,C1397088232,2063.23,555426.48,0,0
13,TRANSFER,751150.64,C1623277331,43910.0,0.0,C1773435860,419957.6,1171108.23,0,0
13,CASH_OUT,165270.73,C1681524725,219.0,0.0,C2129185379,215365.77,380636.5,0,0
13,PAYMENT,11499.62,C274590931,135256.0,123756.38,M307780959,0.0,0.0,0,0
13,CASH_IN,437768.36,C2064171424,19732.0,457500.36,C1113660755,0.0,0.0,0,0
13,CASH_IN,467004.31,C1337549979,9991.0,476995.31,C408286754,6029.52,0.0,0,0
