step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
217,CASH_IN,11800.33,C2135485065,6221861.71,6233662.03,C52718507,214519.14,202718.81,0,0
217,CASH_IN,195568.12,C442235788,6233662.03,6429230.15,C912290293,6660477.61,6464909.49,0,0
217,CASH_IN,27215.47,C1228814428,6429230.15,6456445.63,C1452314715,173552.01,146336.53,0,0
217,CASH_IN,169503.87,C2117172815,6456445.63,6625949.5,C376932091,362033.37,192529.51,0,0
217,CASH_IN,111032.48,C1175834530,6625949.5,6736981.98,C1911592709,204521.29,93488.8,0,0
217,CASH_IN,184014.97,C56089463,6736981.98,6920996.95,C919238370,721606.61,537591.63,0,0
217,CASH_IN,230561.48,C999550873,6920996.95,7151558.42,C1427676823,384627.95,154066.47,0,0
217,CASH_IN,110783.01,C1319452066,7151558.42,7262341.43,C615847525,1506950.08,1396167.07,0,0
217,CASH_IN,202573.6,C639992587,7262341.43,7464915.04,C1372357477,1165138.93,962565.32,0,0
217,PAYMENT,79.51,C462715099,3779.0,3699.49,M1063232279,0.0,0.0,0,0
217,PAYMENT,3509.29,C1483788659,192.0,0.0,M1388784813,0.0,0.0,0,0
217,PAYMENT,402.22,C1789777038,60160.0,59757.78,M682132951,0.0,0.0,0,0
217,CASH_OUT,549301.27,C1980576504,59757.78,0.0,C2090360165,3461671.12,4010972.4,0,0
217,CASH_OUT,485537.74,C499440336,0.0,0.0,C329052507,1642318.54,2127856.28,0,0
217,CASH_OUT,278379.7,C432632898,0.0,0.0,C1216406867,511212.71,789592.41,0,0
217,CASH_OUT,145986.66,C1965280401,0.0,0.0,C1727341247,736155.4,882142.06,0,0
217,CASH_OUT,310607.77,C1789307455,0.0,0.0,C1136173560,2988320.46,3298928.23,0,0
217,CASH_OUT,3321.56,C1368387553,0.0,0.0,C169375908,3746000.88,3749322.44,0,0
217,CASH_OUT,78922.51,C62319350,0.0,0.0,C492003100,595135.43,674057.94,0,0
217,CASH_OUT,12377.02,C1754982741,0.0,0.0,C314321447,9567556.44,9579933.46,0,0
217,CASH_OUT,496776.83,C926040363,0.0,0.0,C30044679,1961408.06,2458184.89,0,0
217,CASH_OUT,249718.21,C434917579,0.0,0.0,C1550828481,515954.51,765672.72,0,0
217,CASH_OUT,278864.61,C767158362,0.0,0.0,C119388065,2055922.28,2334786.89,0,0
217,CASH_OUT,176232.62,C316042489,0.0,0.0,C602549233,560583.54,736816.16,0,0
217,CASH_OUT,154983.06,C927485073,0.0,0.0,C953640523,219280.03,374263.09,0,0
217,CASH_OUT,153061.56,C1280915643,0.0,0.0,C965472998,439060.07,592121.63,0,0
217,CASH_OUT,54155.35,C784392786,0.0,0.0,C139154104,605728.05,659883.4,0,0
217,CASH_OUT,138040.58,C265347799,0.0,0.0,C1220550033,2316432.8,2454473.37,0,0
217,CASH_OUT,144316.76,C2047413112,0.0,0.0,C829816996,3484815.77,3629132.53,0,0
217,CASH_OUT,430065.92,C2140170338,0.0,0.0,C73791399,3086612.09,3516678.01,0,0
217,CASH_OUT,155915.41,C1458296752,0.0,0.0,C1247713270,1251397.49,1407312.9,0,0
217,CASH_OUT,135553.45,C1587888608,0.0,0.0,C1460404003,714936.03,850489.48,0,0
217,CASH_OUT,161735.94,C1816511367,0.0,0.0,C787931472,1331980.51,1493716.45,0,0
217,CASH_OUT,111055.51,C283796757,0.0,0.0,C1434804991,317170.14,428225.65,0,0
217,CASH_OUT,169444.82,C414476015,0.0,0.0,C1300045705,1653257.9,1822702.72,0,0
217,CASH_OUT,106067.59,C1827311192,0.0,0.0,C1732721908,230125.28,336192.88,0,0
217,CASH_OUT,133149.65,C787558841,0.0,0.0,C1282239669,783254.02,916403.67,0,0
217,CASH_OUT,121822.64,C1836067775,0.0,0.0,C1927269522,2294616.14,2416438.77,0,0
217,CASH_OUT,229974.14,C1447603168,0.0,0.0,C1184709703,1374517.44,1604491.59,0,0
217,CASH_OUT,212517.85,C1852340031,0.0,0.0,C403452664,357718.91,570236.76,0,0
217,CASH_OUT,78173.51,C1228140466,0.0,0.0,C273430415,7921600.07,7999773.57,0,0
217,CASH_OUT,204448.7,C628230392,0.0,0.0,C892154823,1067382.06,1271830.77,0,0
217,CASH_OUT,107385.79,C913743901,0.0,0.0,C852388239,951208.4,1058594.19,0,0
217,CASH_OUT,175934.71,C453699683,0.0,0.0,C1854448921,519973.46,695908.17,0,0
217,CASH_OUT,159639.78,C1293081295,0.0,0.0,C1566081912,728464.6,888104.38,0,0
217,CASH_OUT,431600.79,C2014457437,0.0,0.0,C1680479585,3329463.36,3761064.15,0,0
217,CASH_OUT,115984.72,C2070355722,0.0,0.0,C10407765,146505.97,262490.69,0,0
217,CASH_OUT,134289.24,C929212917,0.0,0.0,C919684247,206895.02,341184.26,0,0
217,CASH_OUT,241879.89,C1820182900,0.0,0.0,C664382570,1121598.13,1363478.01,0,0
217,CASH_OUT,330690.27,C99906144,0.0,0.0,C889752450,1743966.04,2074656.31,0,0
217,CASH_OUT,43330.21,C1177068187,0.0,0.0,C1464669009,335290.68,378620.88,0,0
217,CASH_OUT,219840.44,C1680311978,0.0,0.0,C678152951,6664095.5,6883935.94,0,0
217,CASH_OUT,342.53,C1712575795,0.0,0.0,C386476186,2513215.89,2513558.42,0,0
217,CASH_OUT,48862.75,C1087556835,0.0,0.0,C666544327,175644.21,224506.96,0,0
217,CASH_OUT,6159.71,C1139642904,0.0,0.0,C452844516,341928.44,348088.15,0,0
217,CASH_OUT,223534.9,C463949337,0.0,0.0,C883481793,321292.19,544827.1,0,0
217,CASH_OUT,17525.64,C1675995667,0.0,0.0,C777279324,124361.85,141887.49,0,0
217,CASH_OUT,190537.12,C889636696,0.0,0.0,C1646362974,8860520.08,9051057.21,0,0
217,CASH_OUT,75779.29,C450162354,0.0,0.0,C1892119411,761840.13,837619.43,0,0
217,CASH_OUT,48971.7,C1000516727,0.0,0.0,C505202082,447371.07,496342.77,0,0
217,CASH_OUT,281015.44,C1968778274,0.0,0.0,C538171798,3598407.35,3879422.79,0,0
217,CASH_OUT,53139.68,C1986402774,0.0,0.0,C991898180,1023892.47,1077032.15,0,0
217,CASH_OUT,284556.36,C1274726614,0.0,0.0,C1669546416,6593558.09,6878114.46,0,0
217,CASH_OUT,345789.83,C1695880394,0.0,0.0,C732470450,6298004.36,6643794.18,0,0
217,CASH_OUT,974.51,C1502682230,0.0,0.0,C264235194,1430979.4,1431953.91,0,0
217,CASH_OUT,499761.83,C528418363,0.0,0.0,C704768090,534843.94,1034605.78,0,0
217,CASH_OUT,236357.68,C39768442,0.0,0.0,C1744983870,1027806.28,1264163.96,0,0
